text,label
"article 1 : champ d’application  les dispositions du présent accord s’appliquent à l’ensemble du personnel de la société.   article 2 : salaires  l’augmentation générale des salaires de base est de 4% avec un talon de 140 €. l’impact de l’augmentation ancienneté est de 0,51 %.  soit une augmentation globale de 4,51%.  cette augmentation est applicable à compter de la paye de décembre 2022 avec effet rétroactif au  1er novembre 2022.  en conséquence le point sobegi est revalorisé de 4 %. a compter du 1er novembre 2022, sa valeur est donc de 9.3493 €.  le taux des mesures salariales individuelles est de 1,5%.   pour les cadres dont la rémunération annuelle est forfaitaire, application d’un « filet » de 3 %.      article 3 : indemnités de transport   la valeur de l’indemnité transport est fixée à 0.2255 € / km   article 4 : prime de partage de la valeur   en application de la loi du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat, une prime de partage de la valeur d’un mois de salaire de base brut, avec un plancher de 3.000 € et un plafond de 6.000 €, sera versée en paye de décembre 2022. le présent article est applicable aux salariés : - sous contrat de travail à durée indéterminée, de professionnalisation et d’apprentissage, - en activité et inscrits aux effectifs au moment du dépôt du présent accord. le montant de cette prime est proportionnel au temps de présence effectif ou légalement assimilé des bénéficiaires au cours des douze derniers mois précédant le versement.  ainsi, le temps de présence s’entend, outre la présence effective, des périodes durant lesquelles le bénéficiaire a perçu tout ou partie de sa rémunération et/ou a été indemnisé par un organisme de protection sociale. le régime social et fiscal est celui en vigueur à la date de conclusion de l’accord et tel que défini par la loi du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat.   article 5 : delta inflation – garantie de réajustement   les parties conviennent que si l’ipc (indice des prix à la consommation hors tabac insee) cumulé sur les 12 derniers mois au 31 décembre 2022 devait être supérieur à 5,5%, la différence entre l’inflation réelle et 5,5% sera automatiquement compensée sur le montant garanti (augmentation générale pour les oetam – garantie minimale d’augmentation individuelle pour les cadres). la constatation de l’ipc 2022 sera effectuée courant janvier 2023 pour une éventuelle régularisation sur la paye de février 2023.",4.0
"n. réf. vlx   proces verbal negociation annuelle obligatoire 2023     l’unité economique et sociale (u.e.s.) regroupant les deux sociétés : the valspar (france) corp. sas – 14, rue chanay – 71700 tournus inscrite sous le n° siret 775 651 466 000 10 the valspar (france) research corp. sas – 14, rue chanay – 71700 tournus inscrite sous le n° siret 535 199 103 000 16  et représentée par mxxx, agissant en qualité de responsable du site,  et la délégation suivante :  délégation syndicale c.f.d.t., représentée par myyy  ont, conformément à l’article l. 2242-8 du code du travail, engagé la négociation annuelle obligatoire sur les thèmes mentionnés audit article.    article 1 – constat  les parties se sont rencontrées à trois reprises les 14 novembre, 8 décembre et 15 décembre. elles constatent qu’au terme de la négociation, elles ont abouti au résultat suivant et conviennent d’établir par la présente un procès-verbal, conformément à l’article l. 2242-4 du code du travail.   article 2 – etat des propositions   les demandes de l’organisation syndicale c.f.d.t. étaient les suivantes :  - 7% d’augmentation générale - déplafonnement de l'ancienneté - 7% des heures pompiers - lundi de pentecôte - tickets restaurants à 10 euros - révision de la prime transport - révision de la part patronale de la mutuelle   article 3 – accords  il a été décidé de procéder aux augmentations suivantes au 1er avril 2023 : une augmentation générale du salaire brut de base (pour l’ensemble des salariés) de 4 %. les salariés éligibles doivent être présents au 31/12/2022.   les apprentis et les contrats de professionnalisation dont le salaire est lié au smic ou au smc ne sont pas concernés par les dispositions du présent article. lundi de pentecôte à charge de l’entreprise  la direction et l’organisation syndicale s’engage à revoir les accords 35 heures, 2*7 et de suppléance afin d’intégrer une possibilité de polyvalence entre les deux unités de production.   article 4 – publicité  le présent procès-verbal sera déposé auprès de la direccte et du secrétariat du greffe du conseil des prud’hommes de mâcon.  le procès-verbal donnera lieu à affichage.   fait à tournus, le 15/12/2022    mxxx      myyy responsable de l’u.e.s.    délégué syndical cfdt    ",4.0
"   accord salarial 2023       entre     la société nobel sport, dont le siège social est situé 57, rue pierre charron –  75008 paris   représentée par agissant en qualité de directeur général délégué,            d’une part,  et   l’organisation syndicale soussignée :   sud chimie (organisation syndicale affiliée à l’union syndicale solidaires), représentée par              d’autre part,   il a été convenu et arrêté ce qui suit à l’issue des réunions de négociation annuelles obligatoires tenues les 18, 23 et 25 novembre 2022 en vertu des articles l 2211-1 et suivants du code du travail.               dispositions    article 1 : champ d’application de l’accord  le présent accord concerne les salariés de nobel sport sa, relevant de la convention collective nationale des industries chimiques.    article 2 : rémunérations    2-1 – augmentation generale :  les salaires « fixe mensuel » seront augmentés au 1er janvier 2023 de 4,25%.     2-2 – augmentation individuelle :  le budget affecté aux avancements est fixé à 0,50% de la masse des salaires « fixe mensuel » pour l’ensemble des personnels. les augmentations individuelles seront décidées et notifiées avant le 30 avril 2023 avec un effet rétroactif au 1er janvier 2023.     2-3 – prime « esi » :  la prime mensuelle brute esi est revalorisée à 50€ bruts par mois à compter du 1er janvier 2023.    article 3 : pénibilité    pour l’année 2023, il est accordé :  1,5 jours de repos compensateur pour les personnels travaillant en horaire posté et pour les personnels de maintenance et du service se qui effectuent des astreintes et interventions en dehors de leur horaire de travail habituel.   seuls les personnels ayant un an d’ancienneté en décembre 2023, se verront attribuer 1,5 jours de repos compensateur qui devra être pris au cours de la période de fermeture annuelle de décembre. aucune possibilité de report ne sera acceptée.     article 4 : durée et application de l’accord  le présent accord est conclu pour une durée déterminée d’un an à compter du 1er janvier 2023. il cessera automatiquement de produire effet au 1er janvier 2024.     article 5 : accord d’intéressement  les parties ont convenu de se revoir au cours du 1er semestre 2023 afin de négocier les termes d’un nouvel accord d’intéressement pour l’année 2023.   article 6 : dépôts   le présent accord est établi en 3 exemplaires et fera l’objet d’un dépôt en ligne sur la plateforme de téléprocédure du ministère du travail par le représentant légal de l’entreprise. un exemplaire sera également remis au secrétariat du greffe du conseil de prud’hommes de son lieu de conclusion.    fait à pont-de-buis, le     pour la société nobelsport sa le directeur général délégué      pour le syndicat sud chimie       ",4.0
"accord d’entreprise. titre iv - remuneration il est rappelé que les pertes financières à fin 09/2022 s’accentuent : la direction est donc l’incapacité d’augmenter les salaires. toutefois, au vu de la situation économique, la direction est consciente du pouvoir d’achat actuel des salariés et consent à faire un effort en octroyant notamment un recalcul de la prime de production et une augmentation des salaires des non cadres.   article 1 - augmentation individuelle de salaire  il est précisé que les augmentations individuelles de salaires sont octroyées selon le mérite ou selon une promotion dans le cas d’un changement de classification et ou de missions.   article 2 – augmentation collective   la direction a fait part aux membres du cse de la nécessité de rester dans un budget raisonnable pour l’entreprise, compte tenu de l’environnement conjoncturel actuel.  au terme des négociations, les parties s’entendent pour l’octroi d’un budget consacré à une augmentation collective des salariés non-cadre à hauteur de 2% (hors prime d’ancienneté). ",2.0
"      procès-verbal d’accord    la société desquesnes représentée par monsieur x, agissant en qualité de directeur d’agences.  et   les délégations suivantes : cgt, représentée par x,  ont conformément à l’article l 2242.1 du code du travail engagé  sur les thèmes mentionnés aux dits articles.   article 1 : constat d’accord  les parties se sont rencontrées à plusieurs reprises, le 18 novembre, le 22 novembre et le 25 novembre 2022. elles constatent qu’au terme de la négociation, elles ont abouti à un accord sur les sujets ayant donné lieu à une négociation et conviennent d’établir par la présente un procès-verbal d’accord.   article 2 : état des propositions syndicales les propositions des organisations syndicales sont annexées à la présente.   article 3 : propositions d’accord   les « tickets restaurants » pour le personnel, etams et cadres sédentaires, passeront à 9.87€uros de valeur faciale, sur la base du volontariat, avec une part salariale de 3.95€uros et une part patronale de 5.92€uros.  augmentation générale de 1.5% au 1er novembre 2022  augmentation de la masse salariale de 2.5% au 1er avril 2023 dans le cas d’une affectation à 0€, la hiérarchie devra indiquer au salarié les raisons de ce choix.  le panier passe de 13€ à 14€ au 1er janvier 2023  les éléments de primes et accessoires de salariés tels que définis si après sont revalorisés de 4% au 1er janvier 2023 :  prime de conduite : 3.12€ prime habillage : 1.35€ prime travaux spéciaux : 15.60€ prime eau : 10% du taux horaire prime piquage : 15% du taux horaire prime salissure/insalubrité : 1.13€    médaille du travail 20 ans : 730€ médaille du travail 30 ans : 865€ médaille du travail 35 ans : 1 050€ médaille du travail 40 ans : 1 250€   article 4 : autres propositions : la direction ne donne pas suite aux autre propositions des organisations syndicales.   article 5 : publicité le présent procès-verbal donnera lieu à dépôt dans les conditions prévues à l’article l 2231.6 du code du travail, à savoir, dépôt à la dreets (directions régionales de l’economie, de l’emploi, du travail et des solidarités) et au secrétariat greffe du conseil des prud’hommes d’arras.  le procès-verbal donnera lieu à affichage.        x délégué syndical - cgt   fait à mazingarbe, le 25 novembre 2022           x directeur d’agences    les organisations syndicales      ",2.0
" accord d’entreprise  conclu à l’issue de la négociation sur la rémunération, le temps de travail et le partage de la valeur ajoutée 2023. article 1er – champ d’application le présent accord s’applique à l’ensemble des salariés de la société egev.  article 2 – salaires effectifs au terme de la négociation, un accord a été trouvé entre les parties sur les salaires effectifs. les parties conviennent qu’en dehors des sommes versées au titre de l’intéressement, l’augmentation globale de la masse salariale est de 6,22%, applicable au 01/01/2023.  le système de révision de la classification repose sur l’analyse de critères classants tels que la technicité, les connaissances requises, l’autonomie, le management (pour les salariés qui consacrent du temps à l’activité managériale), conformément à notre démarche compétences. article 4 – intéressement et épargne salariale les parties rappellent que les salariés de la société bénéficient des dispositifs d’épargne salariale suivants :   un accord d’intéressement collectif a été conclu le 26 juin 2020 pour les années 2020-2021-2022. les sommes versées au titre de l’intéressement sont immédiatement disponibles sauf si les salariés décident individuellement de les verser sur le percolg ou le peg. dans ce dernier cas, les salariés bénéficient du prix de l’action décoté, de l’abondement de l’entreprise, et d’une exonération d’impôt sur le revenu en contrepartie d’une indisponibilité de 5 ans.  en outre, en tant que société du groupe vinci, chaque salarié bénéficie, dès 3 mois d’ancienneté dans le groupe :  du plan d’epargne du groupe vinci (peg vinci) ; du plan d’epargne retraite collectif du groupe vinci (percolg archimede).  - régime de retraite supplémentaire pour les cadres :  un régime de retraite supplémentaire, per reverso, a été mis en place au 1er juillet 2014, partiellement financé par l’employeur. c’est un régime par capitalisation à adhésion obligatoire (les salariés embauchés avant sa mise en place avaient la faculté d’y renoncer, il est obligatoire pour les nouveaux cadres embauchés). au moment de l’adhésion, 4 salariés ont adhéré à ce dispositif et au 31 décembre 2022 l’effectif adhérent est de 5 salariés.   des cotisations obligatoires sont assises sur la rémunération à hauteur de : 1% de la rémunération (0.50% entreprise +0.50% salarié) sur la tranche a 2% de la rémunération (1% entreprise +1% salarié) sur la tranche b 4% de la rémunération (2% entreprise +2% salarié) sur la tranche c des versements libres facultatifs.  tous les versements sont déductibles de l’impôt sur le revenu imposable dans les limites du plafond prévu par la réglementation  ",
"proces verbal d’accord negociation annuelle obligatoire. article 1. augmentation générale de 5% la direction :   la direction propose de faire bénéficier les salariés d’une augmentation de 5% prenant effet le 1er novembre 2022 pour tous les salariés présents. le syndicat cgt : le taux de 5% est correcte, mais reste inférieur à l’inflation prévisible pour l’année 2022 qui sera supérieur à 5%. on aimerait pourvoir rediscuter d’une ag en 2023 si l’inflation augmente fortement sur le 1er trimestre 2023. avancer les nao en novembre 2022 alors que l’inflation continue, on espère que ce n’est-ce pas pour donner un taux moins élevé. proposition finale : une augmentation de 5% sera accordée à tous les salariés présents à l’effectif. partage de la valeur ajoutée (participation aux bénéfices) : confère l’accord de participation signé le 24.07.1997 par l’avenant du 25/03/2010.   article 2. prime de partage de la valeur (ppv) la direction :  la direction propose d’accorder une prime de partage de la valeur dont le montant total cumulé pourra aller jusqu’à 1 250 € sur la période 2022/2023. une première prime sera attribuée en décembre 2022 et une seconde sera versée en 4 versements tout au long de l’année 2023.  la mise en place de cette prime fera l’objet d’un accord à durée déterminée distinct.     le syndicat / le cse :  il aurait été préférable de verser cette prime en 1 seule fois ou alors 1 partie en décembre 2022 et une autre en mars 2023.  proposition finale :  une prime de partage de la valeur (ppv) est mise en place par accord signé par les parties en date du 10 novembre 2022.",5.0
"négociations. i. remuneration après avoir entendu les revendications des organisations syndicales et rappelé les éléments de contexte cités en préambule, la direction indique que les dispositions suivantes seront mises en œuvre en matière de rémunération. le budget consacré à l'augmentation des salaires en mars 2023 sera de 4% de la masse salariale de la ""population courante"". la ""population courante"" représente l'ensemble des collaborateurs présents à la date d'augmentation des salaires.  tout collaborateur augmenté bénéficiera d'une augmentation mensuelle minimum de 30€ bruts (base temps plein). en tout état de cause, l’ensemble des primes (y compris primes de performance et primes exceptionnelles versées en 2022) représenteront un budget minimum de 1.8% de la masse salariale.",
"négociation obligatoire. la direction propose 4 % comprenant les augmentations individuelles au mérite sur le salaire base fixe et./ou variable et sur l’ancienneté pour l’exercice 2021/2022.  prime de partage de la valeur :   les parties conviennent d’un versement de cette prime de 1500€ en décembre 2022, selon les modalités suivantes :   salariés bénéficiaires   le présent engagement est applicable à tous les salariés de siemens sas présents à la date de signature de l’accord versement soit au 05 décembre 2022.",4.0
"projet d’accord d’entreprise nao de la négociation salariale du 15/12/2022  accord d’entreprise nao 2023  lors de la 3e réunion de négociation salariale du 15 décembre 2022, la direction et le cse représenté par natacha bonnaillie et nathalie bressand-blondeau ont trouvé un accord satisfaisant sur la hausse des salaires pour l’année 2023 selon le détail suivant :  augmentation générale à compter du 1er janvier 2023 (sans condition d’ancienneté)  pour tous les collèges (hors cadres dirigeants et commerciaux) :   augmentation générale de 5 %  pour les commerciaux  augmentation forfaitaire de 130 € bruts sur le salaire fixe  maintien et réévaluation prime de mobilité  maintien de la prime de mobilité sur 2023 son montant est porté à 400 €. elle sera versée à tout salarié en cdi ou cdd ayant travaillé chez ke france en 2023 au prorata du temps de présence. elle sera versée en une fois sur le bulletin de salaire du mois de novembre ou au solde tout compte. pour rappel la prime de mobilité n’est pas versée aux salariés bénéficiant d’un véhicule de fonction.  revalorisation des tickets restaurants revalorisation de la valeur faciale du ticket restaurant à hauteur de 9.80 € toujours avec une prise en charge de l’entreprise à hauteur de 60 % au 01/01/2023  revalorisation de la part employeur concernant la mutuelle la part prise en charge par l’entreprise pour la mutuelle sera portée forfaitairement à 66.50 € au 01/01/2023  majoration de 10 % pour les heures faites entre 21h et 6h  prime exceptionnelle 20 ans d’ancienneté + médaille du travail reconduction pour 2023 du versement d’une prime forfaitaire d’un montant de 1000 € bruts pour 20 ans d’ancienneté au sein de l’entreprise ke france. elle est versée en fin d’année civile à l’occasion de la cérémonie de remise des médailles.  mise en place d’un perco la direction donne son accord pour étudier et si possible mettre en place un plan epargne retraite collectif d’ici la fin du 1er semestre 2023. cela devra faire l’objet d’un accord d’entreprise.   ",5.0
"négociation annuelle obligatoire 2022-23. article 2 : mesures négociées  en 2023, de façon exceptionnelle et pour faire face à la situation économique que connaît notre pays, une augmentation générale de 2%, applicable au 1er janvier 2023, sera attribuée à l’ensemble des salariés de royal canin en france (hors salariés dont la rémunération est indexée au smic), présents au 1er octobre 2022.  la société confirme par ailleurs sa volonté d’avoir une politique salariale qui récompense la performance collective à travers l’intéressement et la participation et continuera par ailleurs une politique d’augmentations individuelles.  en 2023, le pourcentage global attribué aux augmentations individuelles sera de 2%. pour rappel, la date effective des augmentations individuelles sera le 1er mars 2023. les augmentations individuelles sont appliquées sur le salaire de base. annexe 1  revendications  2023  augmentation : augmentation générale de 5%  et augmentation individuelle   b2/b3/b4/t1 : 5%  b5/t2/t3/p1 : 4% t4/ p2/p3 : 3%   revalorisation à la hausse de l’ensemble des bandes de rémunération.",3.2
"accord social 2023. préambule :   dans un contexte externe spécifique intégrant notamment une reprise de l’inflation, cet accord vise à concilier les contraintes auxquelles l'entreprise est confrontée, et les attentes des collaborateurs dont les efforts dans cette période si délicate sont ainsi reconnus.  il contient des dispositions relatives aux salaires et à l’organisation du travail.   article 1 : champ d’application  le présent accord est applicable à l’ensemble des sociétés de l’ues pour les collaborateurs, salariés de loxam, situés sur le territoire français.   article 2 : salaires   des augmentations générales seront accordées sur la base suivante :   1/ au 1er novembre 2022, les rémunérations brutes de base hors ancienneté seront revalorisées de :  2.5% pour l'ensemble des collaborateurs, quelle que soit leur catégorie ou la nature de leur contrat de travail mais dont la date d’entrée au sein d’une des sociétés énumérées est antérieure au 1er janvier 2020.  2.0% pour l'ensemble des collaborateurs, quelle que soit leur catégorie ou la nature de leur contrat de travail mais dont la date d’entrée au sein d’une des sociétés énumérées est comprise entre le 1er janvier 2020 et le 30 avril 2022.  2/ au 1er mars 2023, les rémunérations brutes de base hors ancienneté seront revalorisées de :  2.0% pour l'ensemble des collaborateurs, quelle que soit leur catégorie ou la nature de leur contrat de travail mais dont la date d’entrée au sein d’une des sociétés énumérées est antérieure au 31 août 2022.   en plus de ces augmentations générales, une enveloppe budgétaire de 1% de la masse salariale a été négociée pour les augmentations individuelles 2023 qui seront mises en place au 1er juillet 2023.     article 3 : prime de partage de valeur      avant même de connaître le niveau définitif des résultats 2022 et afin d’accompagner les collaborateurs dès cette fin d’année, l’entreprise va accorder le versement d’une prime de partage de la valeur de 300 euros.   cette prime bénéficiera du régime social et fiscal de la prime de partage de la valeur qui vient d’être défini par la loi n°2022-1158 du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat (dite loi « pouvoir d’achat »).      article 4 : astreintes   a compter de la paie de novembre, nous confirmons que tout salarié en astreinte percevra une indemnité de sujétion de :  22 euros brut pour une nuit complète en semaine (au sens de l’article 3 de l’accord sur les astreintes), 33 euros brut pour une journée complète (au sens de l’article 3 de l’accord sur les astreintes) un samedi, dimanche ou jour férié.   a noter la prime sera doublée les 2 jours fériés suivants noël et le jour de l’an, soit 66 euros brut.",2.5
"la société vandemoortele europe france. cet accord salarial prévoyait notamment une augmentation des salaires réels de + 3% à effet du 1er avril 2022.  depuis le mois de septembre 2022, les représentants du personnel ont tenu à alerter la direction de l’entreprise sur l’accélération de la hausse du coût de la vie depuis le début de l’année 2022, dans la perspective de la défense du pouvoir d’achat des salariés. ils ont rappelé à ce titre à la direction que les salaires minimas de la branche activités industrielles de boulangerie et de pâtisserie ont été revalorisés de 35 € au 1er octobre 2022, en complément de la revalorisation déjà intervenue le 1er mai 2022 et que seule une partie des salariés de l’entreprise ont bénéficié de cette augmentation qui ne porte que sur les salaires minimas et non sur les salaires réels. la direction a alors proposé à l’organisation syndicale représentative fo, en complément des mesures déjà appliquées en 2022, d’augmenter par voie d’accord collectif les salaires réels des salariés des catégories oe1 à ta5 de +35€ à effet du 1er octobre 2022. elle a rappelé qu’au titre de l’année 2022 les salariés bénéficieraient ainsi : d’une augmentation des salaires réels de + 3% au 1er avril 2022 du versement d’un complément de prime de transport de 200 € nets au 1er octobre 2022 d’une augmentation des salaires réels de + 35 € au 1er octobre 2022  soit une augmentation des salaires réels dans l’entreprise évaluée pour l’année 2022. l’accord d’entreprise signé en date du 27 octobre 2022 prévoit ainsi l’application sur les salaires réels des catégories ouvriers, employés et agents de maîtrise de l’augmentation uniforme de branche de 35 € à effet du 1er octobre 2022. les parties se sont rencontrées afin d’initier les négociations salariales pour 2023 pour une mise en œuvre anticipée des mesures qui pourraient être décidées dans le cadre d’un accord collectif.  dans ce cadre, les parties ont ainsi convenu des dispositions suivantes : article 1 – revalorisation des salaires réels au sein de la société vandemoortele europe france au titre de l’année 2023. les parties ont convenu d’une augmentation de + 3% des salaires réels des personnels des catégories oe1 à ca5 dès le mois de janvier 2023. en effet, au vu de l’évolution de l’inflation, il a été décidé d’y inclure exceptionnellement les cadres.  cette augmentation bénéficiera aux salariés inscrits à l’effectif à la date du 1er janvier 2023.  cette augmentation prendra effet à cette même date du 1er janvier 2023.  cette augmentation de + 3% s’appliquera sur les salaires mensuels de base bruts réels des bénéficiaires du mois d’octobre 2022 c’est-à-dire après application de l’augmentation de 35€ pour les catégories oe1 à ta5.",3.0
"négociation annuelle obligatoire 2022-23. les organisations syndicales ont formulé des demandes communes dans leur principe: pour - volet financier augmentation salaires augmentation générale de 5% augmentation individuelle : b2/b3/b4/t1 : 5 / b5/t2/t3/p1 : 4% t4/ p2/p3 : 3%  revalorisation à la hausse de l’ensemble des bandes de rémunération. prime macron (ppv, prime de partage de la valeur) pour l’ensemble des salariés : oetam : 1500€ cadres : 1000€. salaire et remuneration salaires jusqu’à 5% supérieurs au smic au 1er janvier 2022 rétablissement a minima de l’écart de rémunération vs. smic en considération de la nouvelle valeur du smic au 1er janvier 2023 (référence à 1678,95 € au 1er août 2022) ag — augmentation générale de 4.5 % du salaire de base avec une date effective d’application au 1er janvier 2023 sur l’ensemble des niveaux de postes jusqu’à t3, considérer une prime annuelle, pouvant être versée trimestriellement, équivalant à 4,5% de la rémunération salariale annuelle. 3  cette ag sera combinée à la ppv pour rétablir le niveau de pouvoir d’achat des salarié.e.s  al — augmentation individuelle au mérite de 2,5%. prime de partage de la valeur (ppv, « prime macron »), applicable à l’ensemble des salarié.e.s, indexée sur le taux d’ag effectivement accordé. au terme des échanges et concessions réciproques, et après présentations des positions respectives, les organisations syndicales et la direction de royal canin sas ont convenu d’arrêter les mesures suivantes pour la négociation annuelle obligatoire pour 2022-23. mesures négociées  en 2023, de façon exceptionnelle et pour faire face à la situation économique que connaît notre pays, une augmentation générale de 2%, applicable au 1ᵉ’ janvier 2023, sera attribuée à l’ensemble des salariés de royal canin en france (hors salariés dont la rémunération est indexée au smic), présents au 1er octobre 2022. la société confirme par ailleurs sa volonté d’avoir une politique salariale qui récompense la performance collective à travers l’intéressement et la participation et continuera par ailleurs une politique d’augmentations individuelles. en 2023, le pourcentage global attribué aux augmentations individuelles sera de 2%. pour rappel, la date effective des augmentations individuelles sera le 1er mars 2023.",3.4166666666666665
"négociation annuelle obligatoire. il a été rappelé que les résultats 2022 avaient permis à la société upsa de redistribuer de la valeur aux collaborateurs pour protéger leur pouvoir d’achat, au travers de la mise en œuvre de mesures salariales intervenues tout au long de l’année et notamment de l’attribution d’une prime de partage de la valeur (ppv), versée le 5 décembre, d’un montant de 1500€ ou 1000€ selon la rémunération brute annuelle des salariés.  ainsi, les collaborateurs des groupes 1 à 5 ont ainsi vu leur rémunération évoluer en moyenne de 7,8% quand l’inflation est estimée à 5,8% sur l’ensemble de l’année 2022. pour l’ensemble de l’effectif, l’évolution salariale aura atteint 6,2%. en préambule de la négociation, la direction a également rappelé aux délégations syndicales les objectifs du groupe pour 2023. article 3. mesures applicables pour l’annee 2023  la direction a donc décidé de concentrer ses moyens sur deux mesures principales décrites ci-dessous  augmentation forfaitaire des salaires réels   le salaire de base brut annuel de chaque salarié (cdi-cdd) sera majoré d’une somme forfaitaire exceptionnelle de 2275 euros annuelle brute au 1er janvier 2023, soit :  175 euros bruts par mois pour les salariés payés sur 13 mois, 190 euros bruts par mois pour les salariés payés sur 12 mois.  en conséquence, le taux horaire et le taux journalier de chaque salarié seront modifiés.  les salariés éligibles à cette disposition doivent être présents au 31 janvier 2023 et ne pas faire l’objet d’une procédure de départ (démission, licenciement et rupture conventionnelle).  une augmentation liée à la performance individuelle (mérite)  pour reconnaître et valoriser les performances individuelles, un budget additionnel d’augmentation au mérite sera alloué comme suit : pour les groupes de 1 à 5 : 0,5%, pour le groupe 6 : 0,65% pour les groupes 7 et + : 1%.  ce budget sera distribué selon la performance individuelle constatée au cours de l’année 2022 et conformément aux principes d’évaluation en vigueur dans l’entreprise.  a performance « atteinte » l’augmentation individuelle au mérite ne pourra pas être inférieure à : 0,5% pour les groupes 1 à 5  0,65% pour le groupe 6 1% pour les groupes 7 et plus  les salariés entrés chez upsa depuis le 1er octobre 2022 ne seront pas éligibles à cette mesure.  ces dispositions sont appliquées aux dates précisées à l’article 4 du présent accord. ces mesures représentent une évolution du salaire annuel pour chaque groupe comme mentionnée dans le tableau ci-dessous :  autres dispositions  revalorisation de la grille des salaires minima upsa  conformément aux échanges intervenus en amont des réunions, la grille des salaires minimum chez upsa est réévaluée de 5% pour l’année 2023 (annexe 3 du présent accord). ",4.0
"negociation annuelle. article 2 – revalorisations des salaires le salaire de base pris en compte pour les revalorisations mentionnées ci-dessous est le salaire de base du salarié concerné au 31.12 2022. 2.1 application de l’accord du 07 décembre 2022 relatif à la grille des salaires minimas professionnels pour les entreprises soumises à la convention collective nationale de l’industrie pharmaceutique a titre exceptionnel, l’accord du 07 décembre 2022 « salaires minimas professionnels » de l’avenant de la convention collective nationale de l’industrie pharmaceutique est appliqué dès le 1er janvier 2023 pour l’ensemble des cdi, cdd et intérimaires présents à l’effectif à cette date.    2.2 augmentations générales avec talon augmentation générale uniforme de 75€ sur le salaire brut mensuel de base pour un temps plein.  le montant de l’augmentation sera proratisé en fonction du temps de travail théorique de chaque salarié. cette augmentation sera appliquée à date d’effet au 1er janvier 2023 à l’ensemble des salariés cadres et non-cadres, cdi et cdd présents à l’effectif au 1er janvier 2023 sans condition d’ancienneté. cette augmentation sera appliquée après application de l’accord du 07 décembre 2022 cité au paragraphe précédent.  article 3 -  prime trimestrielle dite « prime de partage de la valeur » la loi n° 2022-1158 du 16 août 2022 portant « mesures d’urgence pour la protection du pouvoir d’achat » permet à l’employeur, grâce à un accord d’entreprise, le versement d’une prime partage de la valeur (ppv).   3.1 montant de la prime de partage de la valeur   le montant de la ppv sera de 600 € pour un salarié à temps plein présent toute l’année.   3.2 modalités de versement  la ppv sera proratisée en fonction du temps de travail de chaque salarié et en fonction de sa présence effective (ex : les congés maternité, paternité, d’adoption comptent comme du temps de travail effectif pour le versement de la prime, contrairement aux absences pour arrêt maladie). elle concernera tous les salariés et travailleurs temporaires de manière uniforme. pour cette prime, l’activité partielle éventuelle sera considérée comme du temps de travail effectif.   3.3 dates de versement  la prime sera versée en deux fois sur les paies de février 2023 et décembre 2023. un premier versement d’un montant de 400 euros (pour un temps plein) sera réalisé par anticipation sur la paie de février 2023 par le biais d’une avance sous réserve d’avoir été en contrat avec farmaclair (cdi, cdd ou intérim) et effectivement présent du 2 janvier 2023 au 31 janvier 2023. le versement définitif aura lieu sur la paie de décembre 2023 après proratisation en fonction de la présence effective du 2 janvier 2023 au 13 décembre 2023 et déduction de l’avance déjà versée.",
"negociations annuelles obligatoires 202. augmentation générale:  les partenaires sociaux ont décidé de dédier une enveloppe très supérieure aux années précédentes compte tenu du contexte externe exceptionnel que connait la france avec notamment l’augmentation importantes des prix de l’énergie (gaz et de l’électricité) et les effets de l’inflation, en général.  ainsi, une augmentation générale de 4 % s’appliquera sur le salaire de base. cette augmentation générale étant réalisée au prorata du temps de travail.  etant précisé qu’une augmentation générale ne pourra pas être inférieure à 90 € brut/ mois, équivalent temps plein.  les changements de salaires  apparaitront sur le bulletin de salaire de avril 2023 avec effet rétroactif au 1er janvier 2023.  cette mesure concerne l’ensemble du personnel salarié en cdi et cdd de la société ayant une ancienneté de plus de 3 mois au 1er janvier 2023.   augmentation individuelle :  il a été décidé d’octroyer une enveloppe de 0,8 % de la masse salariale annuelle.  chaque manager procèdera à l’analyse des compétences de l’ensemble de ses collaborateurs en s’appuyant sur des outils rh objectifs et factuels (entretien annuel, my competencies, our belief, positionnement salaire/ classification, hommes/ femmes…)  ce travail sera réalisé sur le mois de mars 2023 afin de pouvoir le rendre effectif, pour les personnes concernées, sur le bulletin de salaire d’avril 2023 avec effet rétroactif au 1er janvier 2023.  ainsi, les augmentations générale et individuelle seront toutes les deux versées au mois d’avril 2023.   1.2 primes et accessoires :  reconduction du bonus annuel pour les non cadres les parties sont d’accord pour reconduire le versement d’un bonus annuel pour les non cadres avec maintien du mode de calcul afin que 50 %  du bonus soit lié à des objectifs individuels et 50% lié à des objectifs d’équipe.  pour rappel, le montant de ce bonus, permettant la reconnaissance de la performance individuelle, s’élève à 750 €, sur la base de l’atteinte à 100% des objectifs définis dans l’entretien annuel.  reconduction de l’indemnité de transport les parties sont d’accord pour maintenir le paiement d’une indemnité de transport sur la base de 225 € exonérés de charges,  pour les  salariés ayant 6 mois d’ancienneté au 1er juillet 2023.",4.0
